State,County,Candidate,Party,Incumbent,Votes,Percentage,Winner,Delegates
Texas,Nueces,Nikki Haley,Republican,No,"3,421",16.0%,No,0
Texas,Nueces,Donald Trump,Republican,No,"1,238",87.1%,No,161
Texas,Nueces,Nikki Haley,Republican,No,114,8.0%,No,0
Texas,Nueces,Donald Trump,Republican,No,414,86.1%,No,161
Texas,Nueces,Nikki Haley,Republican,No,37,7.7%,No,0
Texas,Orange,Donald Trump,Republican,No,"13,363",87.3%,No,161
Texas,Orange,Nikki Haley,Republican,No,"1,390",9.1%,No,0
Texas,Orange,Donald Trump,Republican,No,"5,154",80.4%,No,161
Texas,Orange,Nikki Haley,Republican,No,883,13.8%,No,0
Texas,Orange,Donald Trump,Republican,No,"4,576",89.2%,No,161
Texas,Orange,Nikki Haley,Republican,No,346,6.7%,No,0
Texas,Parker,Donald Trump,Republican,No,"26,813",81.8%,No,161
Texas,Parker,Nikki Haley,Republican,No,"4,440",13.5%,No,0
Texas,Parker,Donald Trump,Republican,No,815,84.7%,No,161
Texas,Parker,Nikki Haley,Republican,No,87,9.0%,No,0
Texas,Parker,Donald Trump,Republican,No,"1,345",82.1%,No,161
Texas,Parker,Nikki Haley,Republican,No,161,9.8%,No,0
Texas,Polk,Donald Trump,Republican,No,"6,654",84.4%,No,161
Texas,Polk,Nikki Haley,Republican,No,841,10.7%,No,0
Texas,Polk,Donald Trump,Republican,No,"7,357",78.7%,No,161
Texas,Polk,Nikki Haley,Republican,No,"1,408",15.0%,No,0
Texas,Polk,Donald Trump,Republican,No,102,85.0%,No,161
Texas,Polk,Nikki Haley,Republican,No,7,5.8%,No,0
Texas,Rains,Donald Trump,Republican,No,"1,993",87.0%,No,161
Texas,Rains,Nikki Haley,Republican,No,221,9.6%,No,0
Texas,Rains,Donald Trump,Republican,No,"16,610",79.0%,No,161
Texas,Rains,Nikki Haley,Republican,No,"3,198",15.2%,No,0
Texas,Rains,Donald Trump,Republican,No,389,83.1%,No,161
Texas,Rains,Nikki Haley,Republican,No,42,9.0%,No,0
Texas,Real,Donald Trump,Republican,No,755,86.6%,No,161
Texas,Real,Nikki Haley,Republican,No,92,10.6%,No,0
Texas,Real,Donald Trump,Republican,No,"2,256",88.8%,No,161
Texas,Real,Nikki Haley,Republican,No,196,7.7%,No,0
Texas,Real,Donald Trump,Republican,No,279,93.0%,No,161
Texas,Real,Nikki Haley,Republican,No,14,4.7%,No,0
Texas,Refugio,Donald Trump,Republican,No,"1,254",79.3%,No,161
Texas,Refugio,Nikki Haley,Republican,No,190,12.0%,No,0
Texas,Refugio,Donald Trump,Republican,No,359,88.9%,No,161
Texas,Refugio,Nikki Haley,Republican,No,24,5.9%,No,0
Texas,Refugio,Donald Trump,Republican,No,"3,003",82.9%,No,161
Texas,Refugio,Nikki Haley,Republican,No,427,11.8%,No,0
Texas,Rockwall,Donald Trump,Republican,No,"14,828",75.3%,No,161
Texas,Rockwall,Nikki Haley,Republican,No,"3,596",18.3%,No,0
Texas,Rockwall,Donald Trump,Republican,No,"1,589",84.6%,No,161
Texas,Rockwall,Nikki Haley,Republican,No,194,10.3%,No,0
Texas,Rockwall,Donald Trump,Republican,No,"6,340",85.8%,No,161
Texas,Rockwall,Nikki Haley,Republican,No,743,10.1%,No,0
Texas,Sabine,Donald Trump,Republican,No,"2,217",91.1%,No,161
Texas,Sabine,Nikki Haley,Republican,No,137,5.6%,No,0
Texas,Sabine,Donald Trump,Republican,No,"1,349",91.1%,No,161
Texas,Sabine,Nikki Haley,Republican,No,90,6.1%,No,0
Texas,Sabine,Donald Trump,Republican,No,"5,214",87.1%,No,161
Texas,Sabine,Nikki Haley,Republican,No,521,8.7%,No,0
Texas,San Patricio,Donald Trump,Republican,No,"4,800",83.2%,No,161
Texas,San Patricio,Nikki Haley,Republican,No,724,12.6%,No,0
Texas,San Patricio,Donald Trump,Republican,No,"1,455",86.0%,No,161
Texas,San Patricio,Nikki Haley,Republican,No,165,9.8%,No,0
Texas,San Patricio,Donald Trump,Republican,No,407,87.9%,No,161
Texas,San Patricio,Nikki Haley,Republican,No,39,8.4%,No,0
Texas,Scurry,Donald Trump,Republican,No,"1,550",84.1%,No,161
Texas,Scurry,Nikki Haley,Republican,No,212,11.5%,No,0
Texas,Scurry,Donald Trump,Republican,No,563,84.2%,No,161
Texas,Scurry,Nikki Haley,Republican,No,80,12.0%,No,0
Texas,Scurry,Donald Trump,Republican,No,"3,975",88.4%,No,161
Texas,Scurry,Nikki Haley,Republican,No,345,7.7%,No,0
Texas,Sherman,Donald Trump,Republican,No,402,87.2%,No,161
Texas,Sherman,Nikki Haley,Republican,No,46,10.0%,No,0
Texas,Sherman,Donald Trump,Republican,No,"24,759",81.1%,No,161
Texas,Sherman,Nikki Haley,Republican,No,"4,353",14.3%,No,0
Texas,Sherman,Donald Trump,Republican,No,"1,960",81.8%,No,161
Texas,Sherman,Nikki Haley,Republican,No,341,14.2%,No,0
Texas,Starr,Donald Trump,Republican,No,398,89.8%,No,161
Texas,Starr,Nikki Haley,Republican,No,25,5.6%,No,0
Texas,Starr,Donald Trump,Republican,No,"1,475",86.3%,No,161
Texas,Starr,Nikki Haley,Republican,No,175,10.2%,No,0
Texas,Starr,Donald Trump,Republican,No,326,82.7%,No,161
Texas,Starr,Nikki Haley,Republican,No,48,12.2%,No,0
Texas,Stonewall,Donald Trump,Republican,No,273,90.4%,No,161
Texas,Stonewall,Nikki Haley,Republican,No,16,5.3%,No,0
Texas,Stonewall,Donald Trump,Republican,No,625,83.7%,No,161
Texas,Stonewall,Nikki Haley,Republican,No,90,12.0%,No,0
Texas,Stonewall,Donald Trump,Republican,No,748,81.1%,No,161
Texas,Stonewall,Nikki Haley,Republican,No,110,11.9%,No,0
Texas,Tarrant,Donald Trump,Republican,No,"106,043",73.0%,No,161
Texas,Tarrant,Nikki Haley,Republican,No,"34,291",23.6%,No,0
Texas,Tarrant,Donald Trump,Republican,No,"14,112",72.7%,No,161
Texas,Tarrant,Nikki Haley,Republican,No,"3,798",19.5%,No,0
Texas,Tarrant,Donald Trump,Republican,No,171,88.1%,No,161
Texas,Tarrant,Nikki Haley,Republican,No,17,8.8%,No,0
Texas,Terry,Donald Trump,Republican,No,"1,107",85.4%,No,161
Texas,Terry,Nikki Haley,Republican,No,139,10.7%,No,0
Texas,Terry,Donald Trump,Republican,No,321,88.4%,No,161
Texas,Terry,Nikki Haley,Republican,No,32,8.8%,No,0
Texas,Terry,Donald Trump,Republican,No,"3,029",86.1%,No,161
Texas,Terry,Nikki Haley,Republican,No,360,10.2%,No,0
Texas,Tom Green,Donald Trump,Republican,No,"11,716",77.8%,No,161
Texas,Tom Green,Nikki Haley,Republican,No,"2,551",16.9%,No,0
Texas,Tom Green,Donald Trump,Republican,No,"30,872",58.7%,No,161
Texas,Tom Green,Nikki Haley,Republican,No,"18,869",35.9%,No,0
Texas,Tom Green,Donald Trump,Republican,No,"2,665",88.2%,No,161
Texas,Tom Green,Nikki Haley,Republican,No,260,8.6%,No,0
Texas,Tyler,Donald Trump,Republican,No,"3,391",87.9%,No,161
Texas,Tyler,Nikki Haley,Republican,No,339,8.8%,No,0
Texas,Tyler,Donald Trump,Republican,No,"5,960",87.6%,No,161
Texas,Tyler,Nikki Haley,Republican,No,579,8.5%,No,0
Texas,Tyler,Donald Trump,Republican,No,504,88.3%,No,161
Texas,Tyler,Nikki Haley,Republican,No,41,7.2%,No,0
Texas,Uvalde,Donald Trump,Republican,No,"3,147",80.4%,No,161
Texas,Uvalde,Nikki Haley,Republican,No,512,13.1%,No,0
Texas,Uvalde,Donald Trump,Republican,No,"2,652",85.2%,No,161
Texas,Uvalde,Nikki Haley,Republican,No,338,10.9%,No,0
Texas,Uvalde,Donald Trump,Republican,No,"9,511",87.6%,No,161
Texas,Uvalde,Nikki Haley,Republican,No,"1,003",9.2%,No,0
Texas,Victoria,Donald Trump,Republican,No,"8,626",81.1%,No,161
Texas,Victoria,Nikki Haley,Republican,No,"1,446",13.6%,No,0
Texas,Victoria,Donald Trump,Republican,No,"6,723",81.2%,No,161
Texas,Victoria,Nikki Haley,Republican,No,"1,130",13.6%,No,0
Texas,Victoria,Donald Trump,Republican,No,"4,928",84.1%,No,161
Texas,Victoria,Nikki Haley,Republican,No,668,11.4%,No,0
Texas,Ward,Donald Trump,Republican,No,"1,620",84.2%,No,161
Texas,Ward,Nikki Haley,Republican,No,163,8.5%,No,0
Texas,Ward,Donald Trump,Republican,No,"6,252",80.1%,No,161
Texas,Ward,Nikki Haley,Republican,No,"1,118",14.3%,No,0
Texas,Ward,Donald Trump,Republican,No,"3,976",87.9%,No,161
Texas,Ward,Nikki Haley,Republican,No,305,6.7%,No,0
Texas,Wharton,Donald Trump,Republican,No,"5,093",85.9%,No,161
Texas,Wharton,Nikki Haley,Republican,No,587,9.9%,No,0
Texas,Wharton,Donald Trump,Republican,No,"1,361",88.2%,No,161
Texas,Wharton,Nikki Haley,Republican,No,96,6.2%,No,0
Texas,Wharton,Donald Trump,Republican,No,"7,253",81.0%,No,161
Texas,Wharton,Nikki Haley,Republican,No,"1,388",15.5%,No,0
Texas,Wilbarger,Donald Trump,Republican,No,"1,660",83.5%,No,161
Texas,Wilbarger,Nikki Haley,Republican,No,219,11.0%,No,0
Texas,Wilbarger,Donald Trump,Republican,No,413,93.7%,No,161
Texas,Wilbarger,Nikki Haley,Republican,No,17,3.9%,No,0
Texas,Wilbarger,Donald Trump,Republican,No,"39,585",71.3%,No,161
Texas,Wilbarger,Nikki Haley,Republican,No,"13,085",23.6%,No,0
Texas,Wilson,Donald Trump,Republican,No,"6,560",83.8%,No,161
Texas,Wilson,Nikki Haley,Republican,No,964,12.3%,No,0
Texas,Wilson,Donald Trump,Republican,No,509,87.4%,No,161
Texas,Wilson,Nikki Haley,Republican,No,51,8.7%,No,0
Texas,Wilson,Donald Trump,Republican,No,"11,345",86.3%,No,161
Texas,Wilson,Nikki Haley,Republican,No,"1,319",10.0%,No,0
Texas,Wood,Donald Trump,Republican,No,"7,612",85.9%,No,161
Texas,Wood,Nikki Haley,Republican,No,943,10.6%,No,0
Texas,Wood,Donald Trump,Republican,No,"1,065",83.9%,No,161
Texas,Wood,Nikki Haley,Republican,No,124,9.8%,No,0
Texas,Wood,Donald Trump,Republican,No,"3,148",83.9%,No,161
Texas,Wood,Nikki Haley,Republican,No,393,10.5%,No,0
Utah,Beaver,Donald Trump,Republican,No,199,87.3%,No,40
Utah,Beaver,Nikki Haley,Republican,No,26,11.4%,No,0
Utah,Beaver,Donald Trump,Republican,No,"1,503",62.7%,No,40
Utah,Beaver,Nikki Haley,Republican,No,816,34.0%,No,0
Utah,Beaver,Donald Trump,Republican,No,"2,129",52.4%,No,40
Utah,Beaver,Nikki Haley,Republican,No,"1,890",46.6%,No,0
Utah,Carbon,Donald Trump,Republican,No,327,72.0%,No,40
Utah,Carbon,Nikki Haley,Republican,No,124,27.3%,No,0
Utah,Carbon,Donald Trump,Republican,No,55,84.6%,No,40
Utah,Carbon,Nikki Haley,Republican,No,10,15.4%,No,0
Utah,Carbon,Nikki Haley,Republican,No,"6,336",50.9%,No,0
Utah,Carbon,Donald Trump,Republican,No,"6,026",48.4%,No,40
Utah,Duchesne,Donald Trump,Republican,No,476,81.6%,No,40
Utah,Duchesne,Nikki Haley,Republican,No,104,17.8%,No,0
Utah,Duchesne,Donald Trump,Republican,No,297,82.0%,No,40
Utah,Duchesne,Nikki Haley,Republican,No,64,17.7%,No,0
Utah,Duchesne,Donald Trump,Republican,No,243,84.1%,No,40
Utah,Duchesne,Nikki Haley,Republican,No,46,15.9%,No,0
Utah,Grand,Donald Trump,Republican,No,100,79.4%,No,40
Utah,Grand,Nikki Haley,Republican,No,26,20.6%,No,0
Utah,Grand,Donald Trump,Republican,No,"1,291",72.6%,No,40
Utah,Grand,Nikki Haley,Republican,No,473,26.6%,No,0
Utah,Grand,Donald Trump,Republican,No,275,74.5%,No,40
Utah,Grand,Nikki Haley,Republican,No,93,25.2%,No,0
Utah,Kane,Donald Trump,Republican,No,298,83.9%,No,40
Utah,Kane,Nikki Haley,Republican,No,55,15.5%,No,0
Utah,Kane,Donald Trump,Republican,No,631,83.6%,No,40
Utah,Kane,Nikki Haley,Republican,No,121,16.0%,No,0
Utah,Kane,Donald Trump,Republican,No,291,62.0%,No,40
Utah,Kane,Nikki Haley,Republican,No,177,37.7%,No,0
Utah,Piute,Donald Trump,Republican,No,82,92.1%,No,40
Utah,Piute,Nikki Haley,Republican,No,7,7.9%,No,0
Utah,Piute,Donald Trump,Republican,No,103,73.6%,No,40
Utah,Piute,Nikki Haley,Republican,No,37,26.4%,No,0
Utah,Piute,Nikki Haley,Republican,No,"9,864",51.6%,No,0
Utah,Piute,Donald Trump,Republican,No,"8,997",47.0%,No,40
Utah,San Juan,Donald Trump,Republican,No,272,77.0%,No,40
Utah,San Juan,Nikki Haley,Republican,No,80,22.7%,No,0
Utah,San Juan,Donald Trump,Republican,No,611,77.6%,No,40
Utah,San Juan,Nikki Haley,Republican,No,172,21.9%,No,0
Utah,San Juan,Donald Trump,Republican,No,675,77.4%,No,40
Utah,San Juan,Nikki Haley,Republican,No,188,21.6%,No,0
Utah,Summit,Donald Trump,Republican,No,452,50.8%,No,40
Utah,Summit,Nikki Haley,Republican,No,436,49.0%,No,0
Utah,Summit,Donald Trump,Republican,No,923,65.5%,No,40
Utah,Summit,Nikki Haley,Republican,No,452,32.0%,No,0
Utah,Summit,Donald Trump,Republican,No,"1,001",83.6%,No,40
Utah,Summit,Nikki Haley,Republican,No,195,16.3%,No,0
Utah,Utah County,Donald Trump,Republican,No,"11,598",52.2%,No,40
Utah,Utah County,Nikki Haley,Republican,No,"10,404",46.8%,No,0
Utah,Utah County,Donald Trump,Republican,No,791,64.1%,No,40
Utah,Utah County,Nikki Haley,Republican,No,427,34.6%,No,0
Utah,Utah County,Donald Trump,Republican,No,"5,259",76.1%,No,40
Utah,Utah County,Nikki Haley,Republican,No,"1,640",23.7%,No,0
Vermont,Addison,Donald Trump,Republican,No,159,48.5%,No,0
Vermont,Addison,Nikki Haley,Republican,No,137,41.8%,No,9
Vermont,Addison,Donald Trump,Republican,No,44,51.8%,No,0
Vermont,Addison,Nikki Haley,Republican,No,38,44.7%,No,9
Vermont,Addison,Donald Trump,Republican,No,195,58.2%,No,0
Vermont,Addison,Nikki Haley,Republican,No,131,39.1%,No,9
Vermont,Andover,Donald Trump,Republican,No,81,56.2%,No,0
Vermont,Andover,Nikki Haley,Republican,No,57,39.6%,No,9
Vermont,Andover,Nikki Haley,Republican,No,170,48.4%,No,9
Vermont,Andover,Donald Trump,Republican,No,164,46.7%,No,0
Vermont,Andover,Donald Trump,Republican,No,37,67.3%,No,0
Vermont,Andover,Nikki Haley,Republican,No,16,29.1%,No,9
Vermont,Bakersfield,Nikki Haley,Republican,No,77,55.0%,No,9
Vermont,Bakersfield,Donald Trump,Republican,No,53,37.9%,No,0
Vermont,Bakersfield,Donald Trump,Republican,No,21,55.3%,No,0
Vermont,Bakersfield,Nikki Haley,Republican,No,14,36.8%,No,9
Vermont,Bakersfield,Nikki Haley,Republican,No,85,56.7%,No,9
Vermont,Bakersfield,Donald Trump,Republican,No,59,39.3%,No,0
Vermont,Barnet,Donald Trump,Republican,No,100,57.5%,No,0
Vermont,Barnet,Nikki Haley,Republican,No,67,38.5%,No,9
Vermont,Barnet,Donald Trump,Republican,No,365,53.6%,No,0
Vermont,Barnet,Nikki Haley,Republican,No,291,42.7%,No,9
Vermont,Barnet,Donald Trump,Republican,No,676,54.2%,No,0
Vermont,Barnet,Nikki Haley,Republican,No,506,40.6%,No,9
Vermont,Barton,Donald Trump,Republican,No,99,59.3%,No,0
Vermont,Barton,Nikki Haley,Republican,No,58,34.7%,No,9
Vermont,Barton,Nikki Haley,Republican,No,21,51.2%,No,9
Vermont,Barton,Donald Trump,Republican,No,17,41.5%,No,0
Vermont,Barton,Donald Trump,Republican,No,652,56.0%,No,0
Vermont,Barton,Nikki Haley,Republican,No,443,38.1%,No,9
Vermont,Benson,Donald Trump,Republican,No,139,64.1%,No,0
Vermont,Benson,Nikki Haley,Republican,No,68,31.3%,No,9
Vermont,Benson,Donald Trump,Republican,No,131,61.8%,No,0
Vermont,Benson,Nikki Haley,Republican,No,76,35.8%,No,9
Vermont,Benson,Nikki Haley,Republican,No,165,48.2%,No,9
Vermont,Benson,Donald Trump,Republican,No,157,45.9%,No,0
Vermont,Bethel,Nikki Haley,Republican,No,82,51.6%,No,9
Vermont,Bethel,Donald Trump,Republican,No,64,40.2%,No,0
Vermont,Bethel,Donald Trump,Republican,No,35,81.4%,No,0
Vermont,Bethel,Nikki Haley,Republican,No,7,16.3%,No,9
Vermont,Bethel,Nikki Haley,Republican,No,79,54.1%,No,9
Vermont,Bethel,Donald Trump,Republican,No,62,42.5%,No,0
Vermont,Bradford,Donald Trump,Republican,No,138,50.4%,No,0
Vermont,Bradford,Nikki Haley,Republican,No,123,44.9%,No,9
Vermont,Bradford,Nikki Haley,Republican,No,70,50.7%,No,9
Vermont,Bradford,Donald Trump,Republican,No,63,45.7%,No,0
Vermont,Bradford,Donald Trump,Republican,No,354,58.3%,No,0
Vermont,Bradford,Nikki Haley,Republican,No,223,36.7%,No,9
Vermont,Brattleboro,Nikki Haley,Republican,No,342,58.0%,No,9
Vermont,Brattleboro,Donald Trump,Republican,No,215,36.4%,No,0
Vermont,Brattleboro,Donald Trump,Republican,No,115,56.1%,No,0
Vermont,Brattleboro,Nikki Haley,Republican,No,83,40.5%,No,9
Vermont,Brattleboro,Donald Trump,Republican,No,108,50.2%,No,0
Vermont,Brattleboro,Nikki Haley,Republican,No,100,46.5%,No,9
Vermont,Brighton,Donald Trump,Republican,No,150,70.1%,No,0
Vermont,Brighton,Nikki Haley,Republican,No,58,27.1%,No,9
Vermont,Brighton,Donald Trump,Republican,No,212,49.0%,No,0
Vermont,Brighton,Nikki Haley,Republican,No,197,45.5%,No,9
Vermont,Brighton,Donald Trump,Republican,No,91,50.6%,No,0
Vermont,Brighton,Nikki Haley,Republican,No,85,47.2%,No,9
Vermont,Brookline,Donald Trump,Republican,No,27,51.9%,No,0
Vermont,Brookline,Nikki Haley,Republican,No,21,40.4%,No,9
Vermont,Brookline,Donald Trump,Republican,No,47,60.2%,No,0
Vermont,Brookline,Nikki Haley,Republican,No,30,38.5%,No,9
Vermont,Brookline,Donald Trump,Republican,No,14,58.3%,No,0
Vermont,Brookline,Nikki Haley,Republican,No,10,41.7%,No,9
Vermont,Burke,Donald Trump,Republican,No,123,55.7%,No,0
Vermont,Burke,Nikki Haley,Republican,No,91,41.2%,No,9
Vermont,Burke,Nikki Haley,Republican,No,"1,517",69.4%,No,9
Vermont,Burke,Donald Trump,Republican,No,559,25.6%,No,0
Vermont,Burke,Donald Trump,Republican,No,139,51.1%,No,0
Vermont,Burke,Nikki Haley,Republican,No,109,40.1%,No,9
Vermont,Calais,Nikki Haley,Republican,No,91,70.5%,No,9
Vermont,Calais,Donald Trump,Republican,No,32,24.8%,No,0
Vermont,Calais,Nikki Haley,Republican,No,222,59.7%,No,9
Vermont,Calais,Donald Trump,Republican,No,135,36.3%,No,0
Vermont,Calais,Donald Trump,Republican,No,69,61.0%,No,0
Vermont,Calais,Nikki Haley,Republican,No,41,36.3%,No,9
Vermont,Castleton,Donald Trump,Republican,No,384,60.9%,No,0
Vermont,Castleton,Nikki Haley,Republican,No,224,35.5%,No,9
Vermont,Castleton,Nikki Haley,Republican,No,105,51.7%,No,9
Vermont,Castleton,Donald Trump,Republican,No,90,44.3%,No,0
Vermont,Castleton,Donald Trump,Republican,No,59,64.8%,No,0
Vermont,Castleton,Nikki Haley,Republican,No,29,31.9%,No,9
Vermont,Charlotte,Nikki Haley,Republican,No,360,66.4%,No,9
Vermont,Charlotte,Donald Trump,Republican,No,160,29.5%,No,0
Vermont,Charlotte,Donald Trump,Republican,No,59,49.2%,No,0
Vermont,Charlotte,Nikki Haley,Republican,No,54,45.0%,No,9
Vermont,Charlotte,Donald Trump,Republican,No,208,50.0%,No,0
Vermont,Charlotte,Nikki Haley,Republican,No,196,47.1%,No,9
Vermont,Chittenden,Nikki Haley,Republican,No,146,49.5%,No,9
Vermont,Chittenden,Donald Trump,Republican,No,141,47.8%,No,0
Vermont,Chittenden,Donald Trump,Republican,No,290,67.9%,No,0
Vermont,Chittenden,Nikki Haley,Republican,No,127,29.7%,No,9
Vermont,Chittenden,Nikki Haley,Republican,No,972,54.0%,No,9
Vermont,Chittenden,Donald Trump,Republican,No,754,41.9%,No,0
Vermont,Concord,Donald Trump,Republican,No,122,71.3%,No,0
Vermont,Concord,Nikki Haley,Republican,No,43,25.1%,No,9
Vermont,Concord,Donald Trump,Republican,No,71,52.6%,No,0
Vermont,Concord,Nikki Haley,Republican,No,62,45.9%,No,9
Vermont,Concord,Nikki Haley,Republican,No,101,64.7%,No,9
Vermont,Concord,Donald Trump,Republican,No,43,27.6%,No,0
Vermont,Coventry,Donald Trump,Republican,No,76,67.8%,No,0
Vermont,Coventry,Nikki Haley,Republican,No,28,25.0%,No,9
Vermont,Coventry,Donald Trump,Republican,No,50,48.5%,No,0
Vermont,Coventry,Nikki Haley,Republican,No,48,46.6%,No,9
Vermont,Coventry,Donald Trump,Republican,No,111,66.1%,No,0
Vermont,Coventry,Nikki Haley,Republican,No,51,30.3%,No,9
Vermont,Danville,Nikki Haley,Republican,No,157,55.1%,No,9
Vermont,Danville,Donald Trump,Republican,No,120,42.1%,No,0
Vermont,Danville,Donald Trump,Republican,No,338,58.9%,No,0
Vermont,Danville,Nikki Haley,Republican,No,207,36.1%,No,9
Vermont,Danville,Nikki Haley,Republican,No,165,62.7%,No,9
Vermont,Danville,Donald Trump,Republican,No,89,33.8%,No,0
Vermont,Dover,Nikki Haley,Republican,No,59,45.7%,No,9
Vermont,Dover,Donald Trump,Republican,No,54,41.9%,No,0
Vermont,Dover,Nikki Haley,Republican,No,111,57.5%,No,9
Vermont,Dover,Donald Trump,Republican,No,78,40.4%,No,0
Vermont,Dover,Nikki Haley,Republican,No,144,58.1%,No,9
Vermont,Dover,Donald Trump,Republican,No,94,37.9%,No,0
Vermont,East Haven,Donald Trump,Republican,No,28,56.0%,No,0
Vermont,East Haven,Nikki Haley,Republican,No,20,40.0%,No,9
Vermont,East Haven,Nikki Haley,Republican,No,154,66.7%,No,9
Vermont,East Haven,Donald Trump,Republican,No,59,25.5%,No,0
Vermont,East Haven,Donald Trump,Republican,No,52,57.8%,No,0
Vermont,East Haven,Nikki Haley,Republican,No,31,34.4%,No,9
Vermont,Elmore,Nikki Haley,Republican,No,44,55.0%,No,9
Vermont,Elmore,Donald Trump,Republican,No,30,37.5%,No,0
Vermont,Elmore,Donald Trump,Republican,No,122,53.7%,No,0
Vermont,Elmore,Nikki Haley,Republican,No,97,42.7%,No,9
Vermont,Elmore,Nikki Haley,Republican,No,755,60.8%,No,9
Vermont,Elmore,Donald Trump,Republican,No,441,35.5%,No,0
Vermont,Essex Junction,Nikki Haley,Republican,No,518,64.1%,No,9
Vermont,Essex Junction,Donald Trump,Republican,No,270,33.4%,No,0
Vermont,Essex Junction,Donald Trump,Republican,No,227,62.0%,No,0
Vermont,Essex Junction,Nikki Haley,Republican,No,115,31.4%,No,9
Vermont,Essex Junction,Donald Trump,Republican,No,444,50.7%,No,0
Vermont,Essex Junction,Nikki Haley,Republican,No,386,44.1%,No,9
Vermont,Fairfield,Donald Trump,Republican,No,119,53.6%,No,0
Vermont,Fairfield,Nikki Haley,Republican,No,100,45.0%,No,9
Vermont,Fairfield,Nikki Haley,Republican,No,62,65.3%,No,9
Vermont,Fairfield,Donald Trump,Republican,No,29,30.5%,No,0
Vermont,Fairfield,Nikki Haley,Republican,No,115,68.9%,No,9
Vermont,Fairfield,Donald Trump,Republican,No,41,24.5%,No,0
Vermont,Ferrisburg,Nikki Haley,Republican,No,258,53.9%,No,9
Vermont,Ferrisburg,Donald Trump,Republican,No,199,41.5%,No,0
Vermont,Ferrisburg,Nikki Haley,Republican,No,84,56.4%,No,9
Vermont,Ferrisburg,Donald Trump,Republican,No,61,40.9%,No,0
Vermont,Ferrisburg,Donald Trump,Republican,No,101,56.7%,No,0
Vermont,Ferrisburg,Nikki Haley,Republican,No,67,37.6%,No,9
Vermont,Georgia,Donald Trump,Republican,No,407,50.2%,No,0
Vermont,Georgia,Nikki Haley,Republican,No,369,45.5%,No,9
Vermont,Georgia,Nikki Haley,Republican,No,49,62.0%,No,9
Vermont,Georgia,Donald Trump,Republican,No,27,34.2%,No,0
Vermont,Georgia,Donald Trump,Republican,No,25,56.8%,No,0
Vermont,Georgia,Nikki Haley,Republican,No,16,36.4%,No,9
Vermont,Grafton,Donald Trump,Republican,No,54,51.4%,No,0
Vermont,Grafton,Nikki Haley,Republican,No,48,45.7%,No,9
Vermont,Grafton,Donald Trump,Republican,No,12,60.0%,No,0
Vermont,Grafton,Nikki Haley,Republican,No,7,35.0%,No,9
Vermont,Grafton,Nikki Haley,Republican,No,204,50.6%,No,9
Vermont,Grafton,Donald Trump,Republican,No,184,45.7%,No,0
Vermont,Granville,Donald Trump,Republican,No,11,50.0%,No,0
Vermont,Granville,Nikki Haley,Republican,No,10,45.5%,No,9
Vermont,Granville,Nikki Haley,Republican,No,59,70.2%,No,9
Vermont,Granville,Donald Trump,Republican,No,22,26.2%,No,0
Vermont,Granville,Donald Trump,Republican,No,72,55.8%,No,0
Vermont,Granville,Nikki Haley,Republican,No,52,40.3%,No,9
Vermont,Guildhall,Donald Trump,Republican,No,27,56.2%,No,0
Vermont,Guildhall,Nikki Haley,Republican,No,21,43.7%,No,9
Vermont,Guildhall,Donald Trump,Republican,No,103,49.3%,No,0
Vermont,Guildhall,Nikki Haley,Republican,No,101,48.3%,No,9
Vermont,Guildhall,Donald Trump,Republican,No,83,68.6%,No,0
Vermont,Guildhall,Nikki Haley,Republican,No,37,30.6%,No,9
Vermont,Hancock,Donald Trump,Republican,No,20,57.1%,No,0
Vermont,Hancock,Nikki Haley,Republican,No,14,40.0%,No,9
Vermont,Hancock,Donald Trump,Republican,No,157,51.8%,No,0
Vermont,Hancock,Nikki Haley,Republican,No,130,42.9%,No,9
Vermont,Hancock,Nikki Haley,Republican,No,549,55.1%,No,9
Vermont,Hancock,Donald Trump,Republican,No,407,40.8%,No,0
Vermont,Hartland,Nikki Haley,Republican,No,238,53.4%,No,9
Vermont,Hartland,Donald Trump,Republican,No,198,44.4%,No,0
Vermont,Hartland,Donald Trump,Republican,No,324,68.6%,No,0
Vermont,Hartland,Nikki Haley,Republican,No,131,27.8%,No,9
Vermont,Hartland,Nikki Haley,Republican,No,386,59.9%,No,9
Vermont,Hartland,Donald Trump,Republican,No,229,35.6%,No,0
Vermont,Holland,Donald Trump,Republican,No,42,61.8%,No,0
Vermont,Holland,Nikki Haley,Republican,No,25,36.7%,No,9
Vermont,Holland,Donald Trump,Republican,No,57,52.8%,No,0
Vermont,Holland,Nikki Haley,Republican,No,46,42.6%,No,9
Vermont,Holland,Nikki Haley,Republican,No,137,61.4%,No,9
Vermont,Holland,Donald Trump,Republican,No,79,35.4%,No,0
Vermont,Hyde Park,Donald Trump,Republican,No,164,50.6%,No,0
Vermont,Hyde Park,Nikki Haley,Republican,No,151,46.6%,No,9
Vermont,Hyde Park,Donald Trump,Republican,No,52,60.5%,No,0
Vermont,Hyde Park,Nikki Haley,Republican,No,31,36.0%,No,9
Vermont,Hyde Park,Donald Trump,Republican,No,94,68.6%,No,0
Vermont,Hyde Park,Nikki Haley,Republican,No,34,24.8%,No,9
Vermont,Isle La Motte,Donald Trump,Republican,No,71,57.3%,No,0
Vermont,Isle La Motte,Nikki Haley,Republican,No,48,38.7%,No,9
